time_start_time-trial,time_end_time-trial,rotation,chart-type,workerID,log-error,totalSequence,judged-true,ans-percentage-diff,opposite-ans,ans-trial,correct-ans,time_diff_time-trial,arcPrediction,areaPrediction
1452625665743,1452625670962,239.26825577393174,ellipse,YO30RO74,3.4757334309663976,32,11,0.5789473684210527,81,30,19,5.219,14.177400437384922,10.461503330832917
1452625587975,1452625594151,351.31156040355563,ellipse,YO30RO74,-3,24,0,0,13,87,87,6.176,85.2696967088535,84.99087062239627
1452625594151,1452625600751,288.8001801632345,square,YO30RO74,2.6147098441152083,25,6,0.0967741935483871,38,68,62,6.6,64.09829155419405,64.09829155419405
1452625600751,1452625604192,77.51256253570318,square,YO30RO74,1.0874628412503393,26,-2,-0.024390243902439025,18,80,82,3.441,80.5881847181997,80.58818471819971
1452625604192,1452625610927,38.52251334115863,outerRadius,YO30RO74,2.357552004618084,27,5,0.10638297872340426,53,52,47,6.735,53.064516129032256,59.91155046826223
1452625568609,1452625574714,161.14167583175004,exploded,YO30RO74,2.0443941193584534,20,-4,-0.07272727272727272,45,51,55,6.105,62.096774193548384,70.1092611862643
1452625574714,1452625579639,182.76995689608157,outerRadius,YO30RO74,3.3398500028846247,21,10,2,95,15,5,4.925,5.645161290322581,6.373569198751301
1452625579639,1452625583994,281.3730434048921,exploded,YO30RO74,0.16992500144231237,22,-1,-0.012345679012345678,19,80,81,4.355,91.45161290322581,103.25182101977107
1452625584009,1452625587975,46.69953094795346,pie,YO30RO74,-3,23,0,0,49,51,51,3.966,51.0,51.0
1452625798244,1452625801493,43.99134951643646,square,YO30RO74,4.011227255423254,46,-16,-0.18604651162790697,14,70,86,3.249,86.52852631260114,86.52852631260114
1452625801493,1452625808729,120.05413298495114,ellipse,YO30RO74,0.16992500144231237,47,-1,-0.014492753623188406,31,68,69,7.236,71.98328954351409,75.11665333765592
1452625791717,1452625795092,280.26844217441976,pie,YO30RO74,0.16992500144231237,44,-1,-0.015151515151515152,34,65,66,3.375,66.0,66.0
1452625808729,1452625813063,249.50644003227353,outerRadius,YO30RO74,3.0223678130284544,48,8,0.21052631578947367,62,46,38,4.334,42.903225806451616,48.43912591050989
1452625781854,1452625786494,289.8614426795393,exploded,YO30RO74,1.0874628412503393,42,2,0.02564102564102564,22,80,78,4.64,88.06451612903226,99.4276795005203
1452625786494,1452625791717,69.0185034647584,square,YO30RO74,2.6147098441152083,43,-6,-0.0625,4,90,96,5.223,95.91645593568705,95.91645593568707
1452625773720,1452625777716,72.55195694044232,ellipse,YO30RO74,1.6438561897747246,40,3,0.23076923076923078,87,16,13,3.996,9.16861731486882,6.84337517149341
1452625777716,1452625781854,193.0134642496705,pie,YO30RO74,2.357552004618084,41,-5,-0.0684931506849315,27,68,73,4.138,73.0,73.0
1452625466172,1452625482273,358.7780127301812,outerRadius,YO30RO74,2.0443941193584534,1,4,0.1111111111111111,64,40,36,16.101,40.645161290322584,45.88969823100936
1452625459105,1452625466172,174.16905680671334,square,YO30RO74,1.0874628412503393,0,-2,-0.024390243902439025,18,80,82,7.067,80.67088286038154,80.67088286038154
1452625486468,1452625490485,294.87379479222,ellipse,YO30RO74,2.0443941193584534,3,4,0.25,84,20,16,4.017,17.434435468192525,17.263123137724932
1452625482273,1452625486468,281.60517644137144,square,YO30RO74,1.6438561897747246,2,-3,-0.03409090909090909,12,85,88,4.195,89.74444691634343,89.74444691634346
1452625495054,1452625499552,250.76648047193885,square,YO30RO74,3.3398500028846247,5,-10,-0.11764705882352941,15,75,85,4.498,83.12715635728753,83.12715635728753
1452625490485,1452625495054,158.50994464941323,square,YO30RO74,2.6147098441152083,4,6,0.3157894736842105,81,25,19,4.569,18.228150582216344,18.228150582216344
1452625503393,1452625507929,106.45352488383651,ellipse,YO30RO74,1.0874628412503393,7,-2,-0.038461538461538464,48,50,52,4.536,51.509736957520005,51.09802734318934
1452625499552,1452625503393,59.40605669282377,pie,YO30RO74,2.8328900141647417,6,-7,-0.07608695652173914,8,85,92,3.841,92.0,92.0
1452625514601,1452625522812,176.7580017261207,exploded,YO30RO74,2.0443941193584534,9,4,0.07142857142857142,44,60,56,8.211,63.225806451612904,71.38397502601457
1452625660281,1452625665743,147.22886187024415,outerRadius,YO30RO74,2.0443941193584534,31,4,0.12903225806451613,69,35,31,5.462,35.0,39.516129032258064
1452625813063,1452625818875,48.26658373698592,exploded,YO30RO74,1.6438561897747246,49,3,0.13636363636363635,78,25,22,5.812,24.838709677419356,28.043704474505724
1452625697428,1452625773720,104.13261445239186,exploded,YO30RO74,3.0223678130284544,39,8,0.11428571428571428,30,78,70,76.292,79.03225806451613,89.22996878251821
1452625675544,1452625680488,137.424648553133,exploded,YO30RO74,1.0874628412503393,34,-2,-0.03508771929824561,43,55,57,4.944,64.35483870967742,72.65868886576483
1452625693624,1452625697428,135.1186801213771,square,YO30RO74,2.6147098441152083,38,-6,-0.07894736842105263,24,70,76,3.804,76.47402334372997,76.47402334372997
1452625507929,1452625514601,186.37934722937644,square,YO30RO74,1.0874628412503393,8,-2,-0.05405405405405406,63,35,37,6.672,37.95635703938748,37.95635703938748
1452625541814,1452625545989,52.186946868896484,pie,YO30RO74,2.0443941193584534,15,-4,-0.043478260869565216,8,88,92,4.175,92.0,92.0
1452625536797,1452625541814,103.10874410904944,ellipse,YO30RO74,2.0443941193584534,14,4,0.06557377049180328,39,65,61,5.017,59.82746263313625,57.40158036253463
1452625526568,1452625530079,218.3888400066644,ellipse,YO30RO74,0.16992500144231237,11,1,0.02040816326530612,51,50,49,3.511,48.88922681890703,49.03141428084419
1452625522812,1452625526568,197.6019753701985,exploded,YO30RO74,0.16992500144231237,10,-1,-0.027777777777777776,64,35,36,3.756,40.645161290322584,45.88969823100936
1452625533748,1452625536797,285.6110180541873,outerRadius,YO30RO74,2.357552004618084,13,-5,-0.0625,20,75,80,3.049,90.3225806451613,101.97710718002081
1452625530079,1452625533748,238.09782223775983,ellipse,YO30RO74,3.9188632372745946,12,15,0.6,75,40,25,3.669,20.439478613291623,15.572408578807039
1452625865338,,161.5036449674517,pie,YO30RO74,2.6147098441152083,59,6,1.5,96,10,4,,4.0,4.0
1452625861803,1452625865338,202.51192686147988,ellipse,YO30RO74,2.8328900141647417,58,7,2.3333333333333335,97,10,3,3.535,3.5536711928216587,3.6330879214548015
1452625553272,1452625558094,40.151966884732246,pie,YO30RO74,1.6438561897747246,17,3,0.04477611940298507,33,70,67,4.822,67.0,67.0
1452625545989,1452625553272,244.97481856495142,pie,YO30RO74,3.3398500028846247,16,10,0.6666666666666666,85,25,15,7.283,15.0,15.0
1452625565076,1452625568609,334.8909724596888,pie,YO30RO74,3.189824558880017,19,9,0.8181818181818182,89,20,11,3.533,11.0,11.0
1452625835706,1452625839780,66.75775875337422,exploded,YO30RO74,2.0443941193584534,54,4,0.0975609756097561,59,45,41,4.074,46.29032258064516,52.26326742976067
1452625853569,1452625861803,30.597418947145343,outerRadius,YO30RO74,3.189824558880017,57,9,0.24324324324324326,63,46,37,8.234,41.774193548387096,47.164412070759624
1452625845024,1452625853569,217.996407430619,pie,YO30RO74,0.16992500144231237,56,1,0.011235955056179775,11,90,89,8.545,89.0,89.0
1452625823044,1452625827722,313.03040681406856,square,YO30RO74,1.0874628412503393,51,2,0.025,20,82,80,4.678,81.41095926639831,81.41095926639831
1452625818890,1452625823044,129.44191575050354,exploded,YO30RO74,2.8328900141647417,50,-7,-0.11290322580645161,38,55,62,4.154,70.0,79.03225806451613
1452625831346,1452625835706,239.22531771473587,outerRadius,YO30RO74,1.6438561897747246,53,3,0.05263157894736842,43,60,57,4.36,64.35483870967742,72.65868886576483
1452625827722,1452625831346,209.62386609055102,outerRadius,YO30RO74,3.820178962415188,52,14,1,86,28,14,3.624,15.806451612903226,17.845993756503642
1452625839780,1452625845024,141.14124502055347,exploded,YO30RO74,3.189824558880017,55,9,0.11842105263157894,24,85,76,5.244,85.80645161290323,96.87825182101977
1452625688858,1452625693624,342.59625781327486,pie,YO30RO74,2.6147098441152083,37,6,0.1875,68,38,32,4.766,32.0,32.0
1452625558094,1452625565076,3.5328456200659275,exploded,YO30RO74,2.357552004618084,18,5,0.07692307692307693,35,70,65,6.982,73.38709677419355,82.85639958376692
1452625670962,1452625675544,121.92456004209816,pie,YO30RO74,2.8328900141647417,33,7,0.18421052631578946,62,45,38,4.582,38.0,38.0
1452626265014,1452626268308,24.872981077060103,square,NX51CE58,3.3398500028846247,30,10,0.17543859649122806,43,67,57,3.294,58.74321447752921,58.74321447752919
1452626259838,1452626261878,337.94194791466,exploded,NX51CE58,2.0443941193584534,28,4,0.0975609756097561,59,45,41,2.04,46.29032258064516,52.26326742976067
1452626314595,1452626317940,246.1993717867881,outerRadius,NX51CE58,3.0223678130284544,45,8,0.11940298507462686,33,75,67,3.345,75.64516129032258,85.40582726326743
1452626261879,1452626265012,108.27827685512602,outerRadius,NX51CE58,0.16992500144231237,29,-1,-0.013157894736842105,24,75,76,3.133,85.80645161290323,96.87825182101977
1452626289542,1452626291908,325.351092685014,square,NX51CE58,1.0874628412503393,36,-2,-0.03508771929824561,43,55,57,2.366,56.5586039199176,56.558603919917594
1452626286670,1452626289540,272.30346919968724,ellipse,NX51CE58,-3,35,0,0,45,55,55,2.87,53.45535745187021,52.591240515715064
1452626273014,1452626278180,51.393944062292576,square,NX51CE58,3.0223678130284544,32,8,0.11428571428571428,30,78,70,5.166,68.2211181160143,68.22111811601431
1452626238343,1452626241495,356.24558757059276,pie,NX51CE58,3.4757334309663976,24,11,0.19642857142857142,44,67,56,3.152,56.0,56.0
1452626241497,1452626246643,19.146345304325223,ellipse,NX51CE58,2.8328900141647417,25,7,0.18421052631578946,62,45,38,5.146,34.71873391405548,28.74153057239102
1452626246645,1452626255081,18.504381710663438,exploded,NX51CE58,2.0443941193584534,26,-4,-0.04878048780487805,18,78,82,8.436,92.58064516129032,104.52653485952133
1452626255082,1452626259836,217.8804463148117,exploded,NX51CE58,3.189824558880017,27,9,0.25,64,45,36,4.754,40.645161290322584,45.88969823100936
1452626222846,1452626226773,54.27929621189833,square,NX51CE58,0.16992500144231237,20,-1,-0.027777777777777776,64,35,36,3.927,34.83663887165994,34.83663887165994
1452626226775,1452626230493,177.53613998182118,outerRadius,NX51CE58,3.4757334309663976,21,11,0.16923076923076924,35,76,65,3.718,73.38709677419355,82.85639958376692
1452626230494,1452626233117,185.18877332098782,square,NX51CE58,1.0874628412503393,22,-2,-0.021739130434782608,8,90,92,2.623,93.4008476570564,93.40084765705639
1452626233119,1452626238341,304.2512452695519,outerRadius,NX51CE58,0.16992500144231237,23,-1,-0.0625,84,15,16,5.222,18.06451612903226,20.395421436004163
1452626317942,1452626323532,204.04931844212115,pie,NX51CE58,2.8328900141647417,46,-7,-0.21875,68,25,32,5.59,32.0,32.0
1452626323534,1452626326356,232.50858739949763,exploded,NX51CE58,2.0443941193584534,47,-4,-0.21052631578947367,81,15,19,2.822,21.451612903225808,24.219562955254943
1452626311750,1452626314593,188.81951848044991,pie,NX51CE58,2.357552004618084,44,5,1,95,10,5,2.843,5.0,5.0
1452626326358,1452626330252,257.1637557540089,outerRadius,NX51CE58,0.16992500144231237,48,-1,-0.011627906976744186,14,85,86,3.894,97.09677419354838,109.62539021852237
1452626305070,1452626307308,43.40124509297311,outerRadius,NX51CE58,-3,42,0,0,85,15,15,2.238,16.93548387096774,19.1207075962539
1452626307310,1452626311748,160.64644214697182,exploded,NX51CE58,2.357552004618084,43,-5,-0.0625,20,75,80,4.438,90.3225806451613,101.97710718002081
1452626299821,1452626302195,116.84991312213242,pie,NX51CE58,1.0874628412503393,40,2,0.15384615384615385,87,15,13,2.374,13.0,13.0
1452626302197,1452626305068,39.375213738530874,ellipse,NX51CE58,3.599912842187128,41,-12,-0.13793103448275862,13,75,87,2.871,83.9459790000295,79.65096650293324
1452626132211,1452626135238,71.31690639071167,exploded,NX51CE58,1.6438561897747246,1,3,0.2727272727272727,89,14,11,3.027,12.419354838709678,14.021852237252862
1452626123006,1452626132209,174.8331000097096,square,NX51CE58,2.357552004618084,0,5,0.125,60,45,40,9.203,40.20013474888919,40.200134748889205
1452626142223,1452626150614,104.96145232580602,square,NX51CE58,1.0874628412503393,3,-2,-0.021739130434782608,8,90,92,8.391,93.58043394076415,93.58043394076418
1452626135239,1452626142222,248.07295580394566,ellipse,NX51CE58,2.6147098441152083,2,6,0.13953488372093023,57,49,43,6.983,43.63569149739487,45.298418634218976
1452626157537,1452626161142,122.71756703965366,square,NX51CE58,1.0874628412503393,5,-2,-0.05405405405405406,63,35,37,3.605,38.83402049188423,38.834020491884225
1452626150615,1452626157535,298.9285549521446,square,NX51CE58,-3,4,0,0,15,85,85,6.92,87.2436659635511,87.24366596355108
1452626168702,1452626173782,51.92221686244011,ellipse,NX51CE58,3.3398500028846247,7,-10,-0.11363636363636363,12,78,88,5.08,86.20184916321266,85.68057168931227
1452626161143,1452626168700,114.89081776700914,outerRadius,NX51CE58,3.189824558880017,6,-9,-0.11842105263157894,24,67,76,7.557,85.80645161290323,96.87825182101977
1452626177161,1452626179978,24.284338038414717,exploded,NX51CE58,0.16992500144231237,9,-1,-0.0625,84,15,16,2.817,18.06451612903226,20.395421436004163
1452626268311,1452626273012,191.78524604067206,exploded,NX51CE58,0.16992500144231237,31,-1,-0.02040816326530612,51,48,49,4.701,55.32258064516129,62.460978147762745
1452626330254,1452626336115,263.39742701500654,ellipse,NX51CE58,3.820178962415188,49,14,0.45161290322580644,69,45,31,5.861,31.554689004220947,33.748550902437245
1452626296398,1452626299819,153.94677059724927,exploded,NX51CE58,1.6438561897747246,39,-3,-0.038461538461538464,22,75,78,3.421,88.06451612903226,99.4276795005203
1452626282262,1452626286668,170.32836869359016,outerRadius,NX51CE58,2.357552004618084,34,5,0.08064516129032258,38,67,62,4.406,70.0,79.03225806451613
1452626293554,1452626296396,261.19430252350867,pie,NX51CE58,1.6438561897747246,38,-3,-0.043478260869565216,31,66,69,2.842,69.0,69.0
1452626173783,1452626177159,174.2102080117911,pie,NX51CE58,2.6147098441152083,8,-6,-0.14634146341463414,59,35,41,3.376,41.0,41.0
1452626199981,1452626204747,70.48739771358669,exploded,NX51CE58,1.0874628412503393,15,-2,-0.0425531914893617,53,45,47,4.766,53.064516129032256,59.91155046826223
1452626193007,1452626199979,356.4715217705816,pie,NX51CE58,1.0874628412503393,14,2,0.0273972602739726,27,75,73,6.972,73.0,73.0
1452626181879,1452626184869,36.33591846562922,pie,NX51CE58,2.0443941193584534,11,-4,-0.04878048780487805,18,78,82,2.99,82.0,82.0
1452626179980,1452626181877,52.459179097786546,outerRadius,NX51CE58,0.16992500144231237,10,1,0.07142857142857142,86,15,14,1.897,15.806451612903226,17.845993756503642
1452626189047,1452626193005,124.78905382566154,square,NX51CE58,3.820178962415188,13,14,0.2692307692307692,48,66,52,3.958,52.56654198706148,52.56654198706149
1452626184870,1452626189045,236.55509515665472,ellipse,NX51CE58,1.0874628412503393,12,2,0.020833333333333332,4,98,96,4.175,96.09144011000643,97.04565600520235
1452626371206,,245.5820117611438,square,NX51CE58,2.357552004618084,59,5,0.0625,20,85,80,,79.2689105180952,79.2689105180952
1452626367433,1452626371204,26.80816177278757,ellipse,NX51CE58,2.0443941193584534,58,4,0.04938271604938271,19,85,81,3.771,76.55549068902008,70.58075896802153
1452626208702,1452626212581,197.2095604799688,pie,NX51CE58,3.189824558880017,17,9,0.13636363636363635,34,75,66,3.879,66.0,66.0
1452626204748,1452626208700,102.7395888324827,exploded,NX51CE58,-3,16,0,0,11,89,89,3.952,100.48387096774194,113.44953173777316
1452626218319,1452626222844,94.58192185498774,outerRadius,NX51CE58,3.0223678130284544,19,8,0.12903225806451613,38,70,62,4.525,70.0,79.03225806451613
1452626350262,1452626353531,178.88450430706143,pie,NX51CE58,2.0443941193584534,54,4,0.0784313725490196,49,55,51,3.269,51.0,51.0
1452626360798,1452626367431,152.11072459816933,ellipse,NX51CE58,2.8328900141647417,57,-7,-0.3181818181818182,78,15,22,6.633,26.526726852508357,31.890188508842453
1452626358293,1452626360795,148.3255951758474,pie,NX51CE58,1.0874628412503393,56,2,0.6666666666666666,97,5,3,2.502,3.0,3.0
1452626341007,1452626344027,244.96623465791345,ellipse,NX51CE58,0.16992500144231237,51,1,0.25,96,5,4,3.02,2.947570229974359,2.1613058863304726
1452626336117,1452626341004,2.5702499225735664,pie,NX51CE58,2.8328900141647417,50,7,0.18421052631578946,62,45,38,4.887,38.0,38.0
1452626347558,1452626350259,239.35297200456262,outerRadius,NX51CE58,2.0443941193584534,53,4,0.6666666666666666,94,10,6,2.701,6.774193548387097,7.648283038501561
1452626344029,1452626347556,188.41581626795232,ellipse,NX51CE58,1.6438561897747246,52,-3,-0.038461538461538464,22,75,78,3.527,75.61961257890019,73.1673419124042
1452626353534,1452626358291,21.33156219497323,ellipse,NX51CE58,2.6147098441152083,55,6,0.3157894736842105,81,25,19,4.757,17.397613623742643,14.409619745272165
1452626291909,1452626293552,279.56908953376114,outerRadius,NX51CE58,2.6147098441152083,37,-6,-0.09836065573770492,39,55,61,1.643,68.87096774193549,77.75754422476587
1452626212582,1452626218316,267.0198690611869,exploded,NX51CE58,2.8328900141647417,18,-7,-0.1891891891891892,63,30,37,5.734,41.774193548387096,47.164412070759624
1452626278182,1452626282260,308.3181527350098,square,NX51CE58,-3,33,0,0,75,25,25,4.078,25.0,25.0
1452625062425,1452625065240,282.84356768243015,outerRadius,DP88GD78,2.6147098441152083,30,6,0.3157894736842105,81,25,19,2.815,21.451612903225808,24.219562955254943
1452625052296,1452625059393,188.13624928705394,pie,DP88GD78,3.0223678130284544,28,8,0.12903225806451613,38,70,62,7.097,62.0,62.0
1452625153443,1452625158679,123.32497137598693,ellipse,DP88GD78,1.6438561897747246,45,3,0.034482758620689655,13,90,87,5.236,90.65664934871232,93.04714057799848
1452625059393,1452625062425,236.461990904063,ellipse,DP88GD78,1.0874628412503393,29,-2,-0.021739130434782608,8,90,92,3.032,91.58605361644094,92.96886262006056
1452625096947,1452625100739,131.34114269167185,square,DP88GD78,3.189824558880017,36,-9,-0.10112359550561797,11,80,89,3.792,89.38254343882603,89.38254343882602
1452625089710,1452625096946,155.88612648658454,pie,DP88GD78,1.0874628412503393,35,2,0.05263157894736842,62,40,38,7.236,38.0,38.0
1452625072933,1452625076715,43.20580115541816,ellipse,DP88GD78,2.357552004618084,32,-5,-0.0625,20,75,80,3.782,75.42888360804473,69.53369972293495
1452625026052,1452625035661,92.03541233204305,exploded,DP88GD78,-3,24,0,0,49,51,51,9.609,57.58064516129032,65.01040582726327
1452625035661,1452625041228,110.38207713514566,outerRadius,DP88GD78,1.0874628412503393,25,-2,-0.021739130434782608,8,90,92,5.567,103.87096774193549,117.27367325702393
1452625041232,1452625046197,90.20413965918124,exploded,DP88GD78,0.16992500144231237,26,-1,-0.017857142857142856,44,55,56,4.965,63.225806451612904,71.38397502601457
1452625046198,1452625052295,274.9129455909133,exploded,DP88GD78,2.8328900141647417,27,-7,-0.08536585365853659,18,75,82,6.097,92.58064516129032,104.52653485952133
1452625004351,1452625007734,319.1051980946213,pie,DP88GD78,1.6438561897747246,20,3,0.057692307692307696,48,55,52,3.383,52.0,52.0
1452625007734,1452625017137,352.35108068212867,outerRadius,DP88GD78,2.6147098441152083,21,-6,-0.07407407407407407,19,75,81,9.403,91.45161290322581,103.25182101977107
1452625017138,1452625022545,2.6313199661672115,square,DP88GD78,1.0874628412503393,22,2,0.15384615384615385,87,15,13,5.407,13.723582420367936,13.723582420367936
1452625022546,1452625026050,17.937889359891415,ellipse,DP88GD78,3.0223678130284544,23,8,0.11940298507462686,33,75,67,3.504,66.62451263134862,64.33303828339632
1452625158680,1452625202431,187.12961649522185,outerRadius,DP88GD78,1.6438561897747246,46,-3,-0.038461538461538464,22,75,78,43.751,88.06451612903226,99.4276795005203
1452625202432,1452625207440,331.07833094894886,square,DP88GD78,1.0874628412503393,47,-2,-0.0625,68,30,32,5.008,31.093454014186783,31.093454014186793
1452625143271,1452625153442,217.6611333154142,pie,DP88GD78,-3,44,0,0,85,15,15,10.171,15.0,15.0
1452625207442,1452625211372,137.63643485493958,pie,DP88GD78,3.0223678130284544,48,8,0.14035087719298245,43,65,57,3.93,57.0,57.0
1452625130897,1452625140352,170.1241478137672,outerRadius,DP88GD78,1.0874628412503393,42,2,0.05263157894736842,62,40,38,9.455,42.903225806451616,48.43912591050989
1452625140353,1452625143268,193.01016211509705,exploded,DP88GD78,-3,43,0,0,95,5,5,2.915,5.645161290322581,6.373569198751301
1452625116075,1452625118878,223.16488212905824,ellipse,DP88GD78,2.357552004618084,40,-5,-0.0625,20,75,80,2.803,75.42736100901348,69.5297552404183
1452625118879,1452625130894,254.70324531197548,outerRadius,DP88GD78,3.3398500028846247,41,10,0.18181818181818182,45,65,55,12.015,62.096774193548384,70.1092611862643
1452624855447,1452624867960,239.81387643143535,outerRadius,DP88GD78,3.0223678130284544,1,8,0.21621621621621623,63,45,37,12.513,41.774193548387096,47.164412070759624
1452624848205,1452624855446,182.4460352305323,pie,DP88GD78,6.025139562278508,0,-65,-0.7647058823529411,15,20,85,7.241,85.0,85.0
1452624876401,1452624882362,156.22627593576908,exploded,DP88GD78,1.6438561897747246,3,3,0.13636363636363635,78,25,22,5.961,24.838709677419356,28.043704474505724
1452624867963,1452624876400,216.7456804588437,square,DP88GD78,6.509775004326937,2,-91,-0.9479166666666666,4,5,96,8.437,95.80554474900325,95.80554474900325
1452624887390,1452624899347,60.74465869925916,square,DP88GD78,0.16992500144231237,5,1,0.07142857142857142,86,15,14,11.957,11.836412834638852,11.836412834638852
1452624882363,1452624887389,166.9476095214486,outerRadius,DP88GD78,2.357552004618084,4,5,0.125,60,45,40,5.026,45.16129032258065,50.988553590010405
1452624905669,1452624921488,272.5056812725961,square,DP88GD78,5.675957032941749,7,-51,-0.6710526315789473,24,25,76,15.819,75.79011464658608,75.79011464658609
1452624899347,1452624905668,129.58011170849204,square,DP88GD78,0.16992500144231237,6,1,0.25,96,5,4,6.321,5.577994415258485,5.577994415258486
1452624925726,1452624929447,315.9574118256569,pie,DP88GD78,-3,9,0,0,75,25,25,3.721,25.0,25.0
1452625065243,1452625072932,324.65992882847786,ellipse,DP88GD78,1.6438561897747246,31,-3,-0.06976744186046512,57,40,43,7.689,43.06099300893955,44.606173565642315
1452625211373,1452625215607,102.08459607325494,exploded,DP88GD78,2.357552004618084,49,5,0.07692307692307693,35,70,65,4.234,73.38709677419355,82.85639958376692
1452625109580,1452625116074,158.8126285839826,exploded,DP88GD78,2.0443941193584534,39,4,0.25,84,20,16,6.494,18.06451612903226,20.395421436004163
1452625084049,1452625089709,162.16202141717076,ellipse,DP88GD78,0.16992500144231237,34,-1,-0.013157894736842105,24,75,76,5.66,78.70853685378775,82.0928936891522
1452625105213,1452625109579,22.62786827981472,outerRadius,DP88GD78,2.0443941193584534,38,4,0.0975609756097561,59,45,41,4.366,46.29032258064516,52.26326742976067
1452624921488,1452624925726,18.68680360727012,pie,DP88GD78,4.400879436282184,8,-21,-0.3442622950819672,39,40,61,4.238,61.0,61.0
1452624964519,1452624971864,117.36513990908861,outerRadius,DP88GD78,2.0443941193584534,15,4,0.1111111111111111,64,40,36,7.345,40.645161290322584,45.88969823100936
1452624959391,1452624964519,128.77120105549693,ellipse,DP88GD78,6.090112419664289,14,-68,-0.8717948717948718,22,10,78,5.128,83.0513263580604,87.51315807065309
1452624934972,1452624949354,103.7687337398529,ellipse,DP88GD78,5.588714635582264,11,-48,-0.6575342465753424,27,25,73,14.382,74.81330869898893,76.66221862044732
1452624929448,1452624934972,48.40068287216127,ellipse,DP88GD78,1.0874628412503393,10,2,0.6666666666666666,97,5,3,5.524,2.7830188812597996,2.0389276671698697
1452624954482,1452624959390,75.25841446593404,exploded,DP88GD78,6.0687782779854125,13,-67,-0.8170731707317073,18,15,82,4.908,92.58064516129032,104.52653485952133
1452624949357,1452624954481,351.9404209032655,exploded,DP88GD78,5.290018846932618,12,-39,-0.5652173913043478,31,30,69,5.124,77.90322580645162,87.95525494276795
1452625263193,,143.0699416436255,square,DP88GD78,0.16992500144231237,59,-1,-0.0625,84,15,16,,14.111387855957405,14.111387855957403
1452625257648,1452625263189,219.94138028472662,outerRadius,DP88GD78,0.16992500144231237,58,-1,-0.011627906976744186,14,85,86,5.541,97.09677419354838,109.62539021852237
1452624979023,1452624983390,87.3193293157965,square,DP88GD78,3.599912842187128,17,-12,-0.21052631578947367,43,45,57,4.367,55.767869468215146,55.76786946821514
1452624971864,1452624979022,342.3769615776837,pie,DP88GD78,0.16992500144231237,16,1,0.05263157894736842,81,20,19,7.158,19.0,19.0
1452624994028,1452625004350,284.12293503060937,square,DP88GD78,1.0874628412503393,19,-2,-0.03225806451612903,38,60,62,10.322,63.83710384861563,63.83710384861564
1452625241217,1452625245065,273.21737660095096,exploded,DP88GD78,0.16992500144231237,54,-1,-0.09090909090909091,89,10,11,3.848,12.419354838709678,14.021852237252862
1452625255119,1452625257647,38.24504116550088,exploded,DP88GD78,0.16992500144231237,57,-1,-0.16666666666666666,94,5,6,2.528,6.774193548387097,7.648283038501561
1452625249093,1452625255118,331.82816988788545,pie,DP88GD78,1.0874628412503393,56,-2,-0.05405405405405406,63,35,37,6.025,37.0,37.0
1452625223760,1452625229793,18.162589240819216,square,DP88GD78,3.4757334309663976,51,-11,-0.2682926829268293,59,30,41,6.033,42.727579160481966,42.727579160481966
1452625215608,1452625223759,210.67381815053523,pie,DP88GD78,1.0874628412503393,50,-2,-0.0425531914893617,53,45,47,8.151,47.0,47.0
1452625237486,1452625241214,257.8221115004271,ellipse,DP88GD78,4.912889336229962,53,-30,-0.42857142857142855,30,40,70,3.728,66.73688995091695,63.0136265570916
1452625229795,1452625237485,249.98031310737133,pie,DP88GD78,0.16992500144231237,52,-1,-0.03225806451612903,69,30,31,7.69,31.0,31.0
1452625245068,1452625249092,230.35035889595747,exploded,DP88GD78,3.0223678130284544,55,-8,-0.09090909090909091,12,80,88,4.024,99.35483870967742,112.1748178980229
1452625100739,1452625105209,312.04207859002054,square,DP88GD78,0.16992500144231237,37,1,0.02040816326530612,51,50,49,4.47,48.65064943885247,48.650649438852454
1452624983393,1452624994026,82.7814364247024,outerRadius,DP88GD78,2.6147098441152083,18,-6,-0.09090909090909091,34,60,66,10.633,74.51612903225806,84.13111342351716
1452625076718,1452625084049,12.668141154572368,ellipse,DP88GD78,0.16992500144231237,33,-1,-0.027777777777777776,64,35,36,7.331,32.577435940753105,27.40651282329429
1452625278044,1452625280140,358.50040728226304,square,WE94KN27,0.16992500144231237,30,-1,-0.16666666666666666,94,5,6,2.096,4.901686273834246,4.901686273834239
1452625273436,1452625275932,91.72512777149677,square,WE94KN27,-3,28,0,0,95,5,5,2.496,4.10535550164136,4.105355501641357
1452625332771,1452625337715,204.251506626606,square,WE94KN27,3.0223678130284544,45,8,0.25,68,40,32,4.944,33.674446419849666,33.674446419849666
1452625275932,1452625278044,352.9347272682935,ellipse,WE94KN27,1.0874628412503393,29,2,0.0273972602739726,27,75,73,2.112,74.89425665387417,76.85474460583133
1452625298100,1452625300708,56.64133287034929,pie,WE94KN27,-3,36,0,0,45,55,55,2.608,55.0,55.0
1452625294652,1452625298099,271.6479780524969,exploded,WE94KN27,2.0443941193584534,35,4,0.25,84,20,16,3.447,18.06451612903226,20.395421436004163
1452625283268,1452625288403,319.71078246831894,outerRadius,WE94KN27,0.16992500144231237,32,-1,-0.011627906976744186,14,85,86,5.135,97.09677419354838,109.62539021852237
1452625130797,1452625264508,171.01978928782046,pie,WE94KN27,0.16992500144231237,24,-1,-0.013157894736842105,24,75,76,133.711,76.0,76.0
